,"Zone17_Pressure__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.0","Zone9_Pressure__fft_coefficient__coeff_48__attr_""imag""","Zone17_Pressure__fft_coefficient__coeff_34__attr_""abs""","Zone17_Pressure__fft_coefficient__coeff_74__attr_""abs""","Zone28_Pressure__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.6",Zone17_Pressure__spkt_welch_density__coeff_5,Zone16_Pressure__count_below_mean,"Zone17_Pressure__fft_coefficient__coeff_33__attr_""abs""","Zone10_Pressure__fft_coefficient__coeff_32__attr_""imag""","Zone11_Pressure__fft_coefficient__coeff_3__attr_""real""","Zone27_Pressure__fft_coefficient__coeff_54__attr_""angle""","Zone17_Pressure__fft_coefficient__coeff_98__attr_""real""","Zone15_Pressure__augmented_dickey_fuller__attr_""pvalue""","Zone16_Pressure__fft_aggregated__aggtype_""kurtosis""","Zone17_Pressure__fft_coefficient__coeff_47__attr_""abs""","Zone17_Pressure__fft_coefficient__coeff_24__attr_""abs""","Zone15_Pressure__augmented_dickey_fuller__attr_""teststat""","Zone11_Pressure__fft_coefficient__coeff_32__attr_""abs""","Zone9_Pressure__fft_coefficient__coeff_15__attr_""abs""","Zone15_Pressure__fft_coefficient__coeff_50__attr_""angle""",target
0,78.88866822429905,203207.27166543,335998.9645104407,174790.64808179135,740.2684523809523,425890.7138112746,711.0,317571.0851450985,204831.74908818968,-4021942.5192716094,177.79004119323815,-40686.491362856286,0.5816364396564007,-6.653084622407563,184254.59350285574,366290.8447175985,-1.4013339492623278,463314.004630752,761641.5859968187,92.29199026949031,1
1,81.34872093023255,252456.19065554926,264661.3837807712,166894.95796525953,750.6023668639052,490040.9909875143,723.0,314088.0337941167,487031.9629774418,-3775803.03232722,89.70936302269779,-70076.94349338178,0.7056103694748143,-6.678313181135351,119136.75989688588,138138.58565017825,-1.123499046720967,853980.6522509528,860928.4644430471,-8.645479441988945,0
2,80.81593714927048,91712.32838983096,353344.3853265248,141080.31107240525,647.0839080459774,244533.89079456922,752.0,423629.10403308476,30447.20223677997,-103960.17967549044,63.7863816922503,-52448.149267206005,0.475155548525551,-6.362571422673232,263383.7595310204,581463.7470230319,-1.6153736219171206,195138.6462350905,301922.9123578012,72.98135010051641,1
3,80.86008869179602,251598.72251927105,279051.93616088195,127273.70437928409,605.4598870056495,22245863.50296535,718.0,269752.8285277908,472488.210871153,-1960594.148874774,-94.76061192349795,-56904.77494411879,0.39391218820222734,-7.101363806407597,238767.0191120277,534992.1243079633,-1.7730681413683471,768603.4117642828,684944.504577553,42.9423662606361,0
4,85.23635394456291,125865.05739639938,206649.73144567266,197217.25648955835,174.2243243243244,23600299.980307113,733.0,230455.1697669335,356545.7587144357,-2633973.6551280557,51.031789623847466,-92365.10167441054,0.2464317681447891,-6.859449423441885,231696.02012496465,465391.8334856053,-2.095242862296816,583046.9083950308,316534.01074309374,-100.26619045553852,0
5,82.02271739130434,185819.3525766948,204863.14527281077,166744.52162403887,164.39672131147552,167253400.23201704,734.0,353781.4366605834,361459.39512650116,1852172.6997126248,43.99327986876642,272.80698256502114,0.8510167102865354,-6.736176593705058,292951.4612645401,349315.5341656764,-0.6833442580255231,441035.9165979513,551200.9145183414,56.37368537992869,1
6,84.21979166666667,193792.7942385717,481087.6425466089,211001.21701560266,111.25026178010464,327046743.4902976,822.0,480364.801098341,245760.7353613391,2302523.570005309,115.43634631426576,-26790.35951032917,0.9987703028573732,-6.725068466858574,349683.40010388906,661669.2241111059,2.0818429487091112,258302.5596406882,505078.4691448723,126.02119232766664,0
7,83.77272727272727,174973.73540343822,478969.6319178155,179990.32413449284,101.07777777777781,314333837.5312761,814.0,367918.7359250785,337776.14437665674,2065834.397872947,92.97275813360926,-65986.62765149817,0.9987310362674496,-6.773124776103161,305181.02425425977,531401.2456588808,2.047034449686397,387440.2972265637,499741.70813100383,102.31711658290199,0
8,80.53224101479915,182249.15741083294,284385.64771281666,170979.085918038,159.1356756756758,207010145.34026107,823.0,265736.74769973534,342788.95282659715,2122084.931816102,98.20995918686224,-53207.210774828985,1.0,-6.599818409804858,211040.64416099948,357046.7387629401,3.159798576108101,355221.9099121384,529080.8015839321,83.87472129613566,0
9,81.84397089397089,168793.6318335517,465976.07300782716,202018.40086039944,133.0449735449734,220223807.6348815,838.0,394894.0466248372,325476.78561976977,2750143.4336320986,98.16140754919942,-67505.64016590288,1.0,-6.633977940031534,310986.0301218369,535835.665379217,2.934536522070772,360897.42520152713,513359.8325449129,104.61777431966854,0
10,82.21656184486373,162270.88550025914,406476.68100004346,126203.07650710315,109.35185185185192,237084784.2360589,801.0,274536.7429308165,349095.0060927277,2291153.525590781,80.4488421042536,-16551.693899418075,0.9982975707719504,-6.798320791053407,218748.0344892289,423578.1621601804,1.7747356526093212,375058.92400909774,518307.78624151007,84.71548397640719,0
11,79.4730407523511,129941.84792215168,320326.54831219965,172120.50747476626,170.96256684491968,193212493.9723916,838.0,267816.98149607185,298144.14844418137,1779357.8205886646,128.10959802099134,-79580.84213641359,1.0,-6.596347848676765,187938.06940621548,382768.3134429119,3.2839631689114017,441871.7960371779,487744.8240361922,74.30540762872984,1
12,76.02151481888036,159770.86794697685,261373.31885379824,123447.10606906757,176.08826815642465,99011268.06022608,730.0,304602.13315924833,310161.59976524423,54742.67891953094,117.11027340619236,-36484.702323414465,0.9975472316821756,-6.641219580366258,201465.60572059566,522440.2031380768,1.5062615435137414,403988.87858590094,358147.2875889005,86.35395064557909,1
13,90.05134553283102,304503.1160828712,409853.3397982978,138788.36555156572,135.37978142076508,247126673.8664072,792.0,304659.01077998104,424708.78612958,1584480.0226081845,112.75193114391016,-37900.85950035942,1.0,-6.569064386884853,268833.42924018955,689785.7371295296,3.052721487664767,524115.617922585,1010564.4935916676,119.42388401462787,0
14,79.7719537815126,153405.29480232374,366097.867284809,136171.12475433125,141.303743315508,139256667.41990563,825.0,267130.8970347172,357109.1783859717,2639549.5133227385,86.59575409383186,-24574.84777675561,1.0,-6.6368763330142535,177641.13303035797,376499.8785118714,3.052575010085107,383193.8857245422,528125.0663253488,73.60398035631664,1
15,85.03037837837839,219263.55226599172,220593.27973590282,164678.7899479384,268.5639344262298,7282436.938487967,765.0,208604.00305081022,353827.22459128365,-2599556.9264308373,78.6844753400441,-27065.71418516826,0.8586266618066708,-6.421221708962863,201361.4242816751,681981.4296230596,-0.652688929948812,620507.83833024,658448.5864555765,147.25405364928218,1
16,81.29281886387997,137403.9438699318,412840.5080845,192646.41606987198,104.98858695652159,236601004.89741048,756.0,447841.2383047528,194494.66676599282,1462799.2033995106,75.95363759604732,-13834.934318025436,0.9969659652894978,-6.85285396949396,220034.82028230585,564559.1248893698,1.3684440107931697,360556.1226289335,551003.9716445251,76.11605978433975,0
17,81.21263383297645,142603.7621844793,323075.4889898375,132690.56672122554,114.75792349726788,246470629.88048115,782.0,455550.17547159677,179726.9291325516,1666599.4835374134,85.4086433394483,-68148.35129988451,0.9970124537715528,-6.899593154369904,300944.53174438525,419026.3976491832,1.3781224593210395,249001.61494790216,595264.9018887907,113.12341946160223,0
